IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,41,96.2011,256.079,267.352,267.352,0.889431
5,42,96.2011,254.376,254.376,254.376,1
5,43,96.2011,246.107,246.107,246.107,1
5,44,96.2011,240.836,240.836,240.836,1
5,45,96.2011,240.836,252.146,252.146,0.889088
5,46,96.2011,240.836,275.851,252.146,0.781595
5,47,96.2011,240.054,240.054,240.054,1
5,48,96.2011,228.434,228.434,228.434,1
5,49,96.2011,222.005,222.005,222.005,1
5,50,96.2011,201.211,201.211,201.211,1
5,51,96.2011,201.211,211.26,211.26,0.900815
5,52,96.2011,201.211,219.66,219.66,0.916388
5,53,96.2011,194.695,194.695,194.695,1
5,54,96.2011,171.205,171.205,171.205,1
5,55,96.2011,149.987,149.987,149.987,1
5,56,96.2011,149.987,172.736,149.987,0.789405
5,57,96.2011,149.987,174.703,174.703,0.773429
5,58,96.2011,149.987,181.247,181.247,0.934243
5,59,96.2011,149.987,198.487,181.247,0.835928
5,60,96.2011,149.987,190.268,190.268,0.910492
5,61,96.2011,149.987,171.631,171.631,1
5,62,96.2011,147.381,147.381,147.381,1
5,63,96.2011,132.439,132.439,132.439,1
5,64,96.2011,116.841,116.841,116.841,1
5,65,96.2011,116.841,120.712,120.712,0.960558
5,66,96.2011,116.841,121.559,121.559,0.991232
5,67,96.2011,116.841,117.177,117.177,1
5,68,96.2011,114.051,114.051,114.051,1
5,69,96.2011,112.682,112.682,112.682,1
5,70,96.2011,109.335,109.335,109.335,1
5,71,96.2011,96.2699,96.2699,96.2699,1
5,72,96.2011,77.8687,77.8687,77.8687,1
5,73,96.2011,77.8687,94.289,94.289,0.843085
5,74,96.2011,77.8687,95.39,95.39,0.988621
5,75,96.2011,77.8687,97.857,97.857,0.974681
5,76,96.2011,77.8687,105.321,105.321,0.925349
5,77,96.2011,77.8687,97.0501,97.0501,1
5,78,96.2011,77.8687,94.1599,94.1599,1
5,79,96.2011,77.8687,84.2298,84.2298,1
5,80,96.2011,77.8687,88.2755,88.2755,0.958818
5,81,96.2011,77.8687,97.7589,97.7589,0.906124
5,82,96.2011,77.8687,88.1835,88.1835,1
5,83,96.2011,77.8687,83.9544,83.9544,1
5,84,96.2011,77.8687,106.842,106.842,0.788269
5,85,96.2011,77.8687,121.381,121.381,0.859736
5,86,96.2011,77.8687,127.869,127.869,0.934785
5,87,96.2011,77.8687,147.669,127.869,0.813977
5,88,96.2011,77.8687,122.262,122.262,1
5,89,96.2011,77.8687,143.312,143.312,0.803477
5,90,96.2011,77.8687,133.448,133.448,1
5,91,96.2011,77.8687,152.858,152.858,0.817288
5,92,96.2011,77.8687,149.147,149.147,1
5,93,96.2011,77.8687,139.349,139.349,1
5,94,96.2011,77.8687,117.888,117.888,1
5,95,96.2011,77.8687,122.245,122.245,0.955714
5,96,96.2011,77.8687,143.038,122.245,0.805627
5,97,96.2011,77.8687,146.641,146.641,0.776014
5,98,96.2011,77.8687,154.398,154.398,0.922528
5,99,96.2011,77.8687,137.792,137.792,1
5,100,96.2011,77.8687,141.284,141.284,0.96435
5,101,91.3911,77.8687,148.601,148.601,0.923065
5,102,91.3911,77.8687,128.523,128.523,1
5,103,91.3911,77.8687,131.035,131.035,0.972889
5,104,91.3911,77.8687,125.368,125.368,1
5,105,91.3911,77.8687,102.622,102.622,1
5,106,91.3911,77.8687,125.995,125.995,0.774332
5,107,91.3911,77.8687,129.091,129.091,0.966696
